Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Pedro Laurenz,Pedro Laurenz,1942-06-16,Corazón Encadenado,,Tango,Juan Carlos Casas,Víctor,78rpm,69763,39635-A,Francisco Canaro,Ivo Pelay,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Ángel Domínguez, Armando Brunini, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1942-06-16,Taconeando,,Tango,Juan Carlos Casas,Víctor,78rpm,69764,39635-B,Pedro Maffía,José Staffolani,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Ángel Domínguez, Armando Brunini, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1942-10-20,A Mí Dejáme en Mi Barrio,,Tango,Juan Carlos Casas,Víctor,78rpm,84011,39765-A,Francisco Amor,Francisco Amor,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Ángel Domínguez, Armando Brunini, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1942-10-20,Chatero de Aquel Entonces,,Milonga,Juan Carlos Casas,Víctor,78rpm,84012,39765-B,Julián Ortiz,Luis Mejías,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Ángel Domínguez, Armando Brunini, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1942-12-02,María Remedios,,Vals,Alberto Fuentes,Víctor,78rpm,84088,39806-A,Germán Teisseire,Carlos Pesce,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Ángel Domínguez, Armando Brunini, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1942-12-02,Firuletear de Bandoneón,,Tango,Juan Carlos Casas,Víctor,78rpm,84087,39806-B,Ángel Domínguez,José Rótulo,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-04-16,Nunca Tuvo Novio,Pobre Solterona,Tango,Alberto Podestá,Víctor,78rpm,84311,60-0063-A,Agustín Bardi,Enrique Cadícamo,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-04-16,Veinticuatro de Agosto,24 de Agosto,Tango,Alberto Podestá,Víctor,78rpm,84312,60-0063-B,Pedro Laurenz,Homero Manzi,Héctor Grané,37-43 Víctor,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-07-15,Alma de Bohemio,,Tango,Alberto Podestá,Odeón,78rpm,12929,7630-A,Roberto Firpo,Juan Caruso,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-07-15,Patria Mía,,Tango,Alberto Podestá,Odeón,78rpm,12930,7630-B,Pedro Laurenz,Héctor Marcó,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-08-06,Garúa,,Tango,Alberto Podestá,Odeón,78rpm,12997,7631-A,Aníbal Troilo,Enrique Cadícamo,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",LP,¿Te Acuerdas ... Que Tangos Aquellos! - Vol. 1,B,¿Te Acuerdas ... Que Tangos Aquellos! - Vol. 1
Pedro Laurenz,Pedro Laurenz,1943-08-06,Paisaje,,Vals,Alberto Podestá,Odeón,78rpm,12998,7631-B,Sebastián Piana,Homero Manzi,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-09-22,Recién,,Tango,Alberto Podestá,Odeón,78rpm,13169,7632-A,Osvaldo Pugliese,Homero Manzi,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
Pedro Laurenz,Pedro Laurenz,1943-09-22,Que Nunca Me Falte,,Tango,Alberto Podestá,Odeón,78rpm,13170,7632-B,Héctor Morales,Héctor Marcó,Héctor Grané,43-47 Odeón,Héctor Grané,Alberto Celenza,"Pedro Laurenz, Armando Brunini, Ángel Domínguez, Rolando Gavioli","Mauricio Misé, Milo Dojman, Francisco Oréfice, Samy Friedenthal","Piano, Bass, 4 Bandoneons, 4 Violins",,,,
