Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-25,El Matrero,,Tango,Instrumental,Víctor,78rpm,BAVE 1406-2,80100-A,Armando Carrera,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-08-25,Maldito Tango,,Tango,Instrumental,Víctor,78rpm,BAVE 1407-2,80100-B,Osmán Freire,Luis Roldán,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-14,Adiós Muchachos,,Tango,Instrumental,Víctor,78rpm,BAVE 1484-2,79936-A,Julio Sanders,"César Vedani, Carol Raven",,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-14,Carta Brava,,Tango,Instrumental,Víctor,78rpm,BAVE 1485-2,79936-B,Rosita Quiroga,Celedonio Flores,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-25,Che Papusa Oí,,Tango,Instrumental,Víctor,78rpm,BAVE 1496-2,79942-A,Gerardo Matos Rodríguez,Enrique Cadícamo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-25,Tradición,,Tango,Instrumental,Víctor,78rpm,BAVE 1497-2,79942-B,Fausto Frontera,Enrique Cadícamo,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-26,Barra Universitaria,,Tango,Instrumental,Víctor,78rpm,BAVE 1500-2,79944-A,Antonio Molina,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-26,La Sonámbula,,Tango,Instrumental,Víctor,78rpm,BAVE 1499-2,79943-B,Pascual Cardarópoli,,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-26,Malquerida,,Tango,Instrumental,Víctor,78rpm,BAVE 1498-2,79943-A,Luis Petrucelli,Armando Tagini,,26-28 Instrumentals,,,,,
Orquesta Típica Victor,Orquesta Típica Victor,1927-10-26,Puesta de Sol,,Tango,Instrumental,Víctor,78rpm,BAVE 1501-2,79944-B,Fausto Frontera,Enrique Cadícamo,,26-28 Instrumentals,,,,,
