Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,La Cumparsita,Si Supieras,Tango,Carlos Dante,Electra,78rpm,358,791-A,Gerardo Rodríguez,Enrique Maroni,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Pálida Silueta,,Tango,Carlos Dante,Electra,78rpm,359,790-B,Nicolás Primani,José Clemente,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,No Te Engañes Corazón,,Tango,Carlos Dante,Electra,78rpm,360,791-B,Rodolfo Sciammarella,Rodolfo Sciammarella,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,El Martillero,,Tango,Instrumental,Electra,78rpm,366,1515-A,Miguel Padula,,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Chirusa,,Tango,Carlos Dante,Electra,78rpm,367,794-A,Juan D'Arienzo,Manuel López,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1928,Amor Pagano,,Vals,Carlos Dante,Electra,78rpm,,,Nacio Brown,Edelmiro Garrido,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1/1/1929,Llevátelo Todo,,Tango,Carlos Dante,Electra,78rpm,368,794-B,Rodolfo Sciammarella,Rodolfo Sciammarella,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1/1/1929,Victoria,,Tango,Francisco Fiorentino,Electra,,5341-A,799-A,Enrique Discépolo,Enrique Discépolo,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1/1/1929,Noche Silenciosa,,Tango,Francisco Fiorentino,Electra,78rpm,5345,801-A,Francisco Lauro,Francisco Lauro,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1/1/1929,Pilchas Fuleras,,Tango,Francisco Fiorentino,Electra,78rpm,5357-A,800-B,Alpidio Fernández,Pascual Gregorio,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1/1/1929,Soy un Arlequín,,Tango,Francisco Fiorentino,Electra,78rpm,5358-A,802-A,Enrique Discépolo,Enrique Discépolo,,28-30 Sextet,Vicente Gorrese,Juan Puglisi,"Ciriaco Ortiz, Nicolás Primiani, Florentino Ottaviano","Alfredo Mazzeo, Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 3 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1/1/1930,Ché Careta,,Tango,Francisco Fiorentino,Electra,78rpm,,,Salvador Pulcio,Domingo Renis,,28-30 Sextet,Luis Visca,Roberto Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 2 Violins"
Juan D'Arienzo,Sexteto Juan D'Arienzo,1/1/1930,Mala,,Tango,Francisco Fiorentino,Electra,78rpm,,,Juan Visciglio,Luis Rubistein,,28-30 Sextet,Luis Visca,Roberto Duclós,"Domingo Moro, Juan José Visciglio, Faustino Toboada","Luis Álvarez, Juan D'Arienzo","Piano, Bass, 3 Bandoneons, 2 Violins"
