Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Img_Type,Img_Folder,Img_Side,Img_Album
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930,La Pueblera,,Ranchera,Instrumental,Brunswick,78rpm,564,2501-B,Diego Jose Centeno,Juan Espumer,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1930,Pueblito Mío,,Maxixa,Luis Díaz,Brunswick,78rpm,959,1806-B,Agustín Magaldi,Pedro Noda,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-01-09,¿Qué Me Contás?,,Tango,Instrumental,Brunswick,78rpm,1529,1822-B,Jorge Pereyra,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-01-09,Besos Divinos,,Vals,Luis Díaz,Brunswick,78rpm,1532,1821-A,Nicolás Toribio Giusto,Vicente Francisco Propato,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-02-04,Quejas de Bandoneón,,Tango,Instrumental,Brunswick,78rpm,1638,1824-B,Juan de Dios Filiberto,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-02-04,Beatriz,,Foxtrot,Luis Díaz,Brunswick,78rpm,1640,1824-A,Orlando N. Urruspuru,Alfredo Pelaia,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-02-24,Vampiresa,,Tango,Antonio Rodríguez Lesende,Brunswick,78rpm,1709,1826-A,Juan Polito,Nicolás Trimani,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-02-24,Maruja,,Pasodoble,Antonio Rodríguez Lesende,Brunswick,78rpm,1711,1826-B,José Mocciola,Miguel Requena,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-03-24,Pensalo... Muchacho,,Tango,Antonio Rodríguez Lesende,Brunswick,78rpm,1731,1827-A,"Roberto Zerrillo, Oreste Cúfaro",Juan C. Bellini,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
Orquesta Típica Brunswick,Orquesta Típica Brunswick,1931-03-24,Ave Nocturna,,Tango,Instrumental,Brunswick,78rpm,1733,1830-A,Juan Labadia,,,,Juan Polito,Francisco De Lorenzo,"Fernando Martín, Ángel Martín, Armando Blasco, Félix Verdi","Salvador Polito, N. Salvador, Eugenio Nobile","Piano, Bass, 4 Bandoneons, 3 Violins",,,,
