Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup,Matrix,Disc
Francisco Lomuto,Orquesta Francisco Lomuto,4/30/1945,Nos Encontramos al Pasar,,Tango,Alberto Rivera,Víctor,,Israel Kaflun,José María Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80625,60-0680
Francisco Lomuto,Orquesta Francisco Lomuto,5/28/1945,Dímelo Al Oído,,Tango,Alberto Rivera,Víctor,,Francisco Juan Lomuto,Francisco Juan Lomuto,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80661,60-0697
Francisco Lomuto,Orquesta Francisco Lomuto,5/28/1945,Llorarás Llorarás,,Vals,Alberto Rivera,Víctor,,Hugo Gutiérrez,"Homero Nicolás Manzione Prestera, letra)",,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80660,60-0697
Francisco Lomuto,Orquesta Francisco Lomuto,6/26/1945,Diez Años Pasan,10 Años Pasan,Tango,Carlos Galarce,Víctor,,"José Razzano, Cátulo Castillo",Ovidio Catulo González Castillo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80702,60-0718
Francisco Lomuto,Orquesta Francisco Lomuto,6/26/1945,La Revoltosa,,Tango,Instrumental,Víctor,,Francisco Juan Lomuto,,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",BAVE-080703,Victor (Argentina) 60-0750
Francisco Lomuto,Orquesta Francisco Lomuto,6/26/1945,Rendido,,Tango,Carlos Galarce,Víctor,,Alfredo Orlando Cordisco,Abraham Israel Akerman,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80701,60-0718
Francisco Lomuto,Orquesta Francisco Lomuto,8/8/1945,Aquí Me Pongo a Cantar,,Milonga,Alberto Rivera,Víctor,,Carlos Marcucci,Enrique Domingo Cadícamo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80760,60-0750
Francisco Lomuto,Orquesta Francisco Lomuto,8/8/1945,Mi Corazón Te Llama,,Tango,Carlos Galarce,Víctor,,Roberto Antonio Couto,Enrique Domingo Cadícamo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80759,60-0824
Francisco Lomuto,Orquesta Francisco Lomuto,10/24/1945,Adiós Pampa Mía,,Tango,Alberto Rivera,Víctor,,"Francisco Canaro, Mariano Martínez",Guillermo Juan Robustiano Pichot,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80857,60-0800
Francisco Lomuto,Orquesta Francisco Lomuto,10/24/1945,Viernes de Pasión,,Tango,Alberto Rivera,Víctor,,José Vázquez Vigo,Francisco García Jiménez,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80859,60-0800
Francisco Lomuto,Orquesta Francisco Lomuto,10/24/1945,Vivorita,Viborita,Tango,Instrumental,Víctor,,Eduardo Arolas,Gabriel Clausi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",,
Francisco Lomuto,Orquesta Francisco Lomuto,11/21/1945,Mis Amigos De Ayer,,Tango,Carlos Galarce,Víctor,,Francisco Juan Lomuto,José María Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",BAVE-080906,Victor (Argentina) 60-0868
Francisco Lomuto,Orquesta Francisco Lomuto,11/21/1945,Niebla,,Tango,Alberto Rivera,Víctor,,"Francisco Canaro, Mariano Martínez",Guillermo Juan Robustiano Pichot,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80905,60-0846
Francisco Lomuto,Orquesta Francisco Lomuto,12/17/1945,Me Llaman el Solitario,,Tango,Alberto Rivera,Víctor,,Francisco Juan Lomuto,Enrique Domingo Cadícamo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",BAVE-080932,Victor (Argentina) 60-0868
Francisco Lomuto,Orquesta Francisco Lomuto,12/17/1945,Tres Seis Diez,,Tango,Carlos Galarce,Víctor,,"José Razzano, Cátulo Castillo",Ovidio Catulo González Castillo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",80931,60-0846
Francisco Lomuto,Orquesta Francisco Lomuto,8/22/1946,Para que Lo Oigan,,Milonga,Alberto Rivera,Víctor,,Miguel Eusebio Bucino,Miguel Eusebio Bucino,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",82295,60-1026
Francisco Lomuto,Orquesta Francisco Lomuto,8/22/1946,Con Mi Perro,,Milonga,Alberto Rivera,Víctor,,Aníbal Carmelo Troilo,José María Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",BAVE-082297,Victor (Argentina) 60-1025
Francisco Lomuto,Orquesta Francisco Lomuto,8/22/1946,Mi Moro,,Tango,Alberto Rivera y Eduardo Inda,Víctor,,"Charles Romuald Gardes, José Razzano",Ovidio Catulo González Castillo,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",BAVE-082296,Victor (Argentina) 60-1025
Francisco Lomuto,Orquesta Francisco Lomuto,8/22/1946,Pialando Leguas,,Tango,Eduardo Inda,Víctor,,José Osvaldo Sosa Cordero,José Osvaldo Sosa Cordero,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",82294,60-1026
Francisco Lomuto,Orquesta Francisco Lomuto,10/6/1949,Mi Mejor Canción,,Tango,Alberto Rivera,Víctor,,Zayra Canicoba,José María Contursi,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",91417,60-1849
Francisco Lomuto,Orquesta Francisco Lomuto,10/6/1949,Muñequita,,Tango,Miguel Montero,Víctor,,Francisco Juan Lomuto,Adolfo C. Herschel,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",91416,60-1849
Francisco Lomuto,Orquesta Francisco Lomuto,11/2/1949,Selección De Tangos,La Revoltosa - Amigazo - el Irresistible - Silbando - el Pollito - Lonjazos,Tango,Alberto Rivera y Miguel Montero,Víctor,,Various,Various,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",91453,60-1866
Francisco Lomuto,Orquesta Francisco Lomuto,11/2/1949,Una Pena,,Tango,Miguel Montero,Víctor,,Adolfo Rosquellas,Arturo Luis Albert,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",91452,60-1866
Francisco Lomuto,Orquesta Francisco Lomuto,4/25/1950,La Calle Maldita,,Tango,Alberto Rivera,Víctor,,Martín Vicente Darré,Roberto Lambertucci,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",93654,60-1954
Francisco Lomuto,Orquesta Francisco Lomuto,4/25/1950,Nunca Más,,Tango,Miguel Montero,Víctor,,Francisco Juan Lomuto,Pascual Tomás Lomuto,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",93653,60-1954
Francisco Lomuto,Orquesta Francisco Lomuto,6/6/1950,Cachadora,,Tango,Alberto Rivera,Víctor,,Francisco Juan Lomuto,Francisco Juan Lomuto,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",93755,60-1978
Francisco Lomuto,Orquesta Francisco Lomuto,6/6/1950,Triste Comedia,,Tango,Miguel Montero,Víctor,,Héctor Luciano Stamponi,Oscar Rubistein,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",93754,60-1978
Francisco Lomuto,Orquesta Francisco Lomuto,10/27/1950,Alma En Pena,,Tango,Alberto Rivera,Víctor,,Anselmo Alfredo Aieta,Francisco García Jiménez,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",93918,60-2054
Francisco Lomuto,Orquesta Francisco Lomuto,10/27/1950,Tarde,,Tango,Miguel Montero,Víctor,,José Canet,José Canet,,43-50 Martín Piano,Ángel Martín,"El Turco Velázquez, Salvador Cilotta (Drums)","Martín Darré, Américo Figola, Luis Zinkes, Gregorio Pérez, Carmelo Águila (Clarinet), Cándido Borrajo (Clarinet)","Leo Schiffrin, Armando Gutiérrez, Carlos Taverna, Raiter","Piano, Bass, 4 Bandoneons, 4 Violins, Drums, 2 Clarinet",93917,60-2054
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,De Vez En Cuando,,Tango,Instrumental,Odeón,,Héctor Quesada,,,22-25 Acoustic,,,,,,685,6504
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,Flor Del Campo,,Tango,Instrumental,Odeón,,Francisco Juan Lomuto,,,22-25 Acoustic,,,,,,561,6501
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,Indio Manso,,Tango,Instrumental,Odeón,,Héctor Quesada,,,22-25 Acoustic,,,,,,652,6503
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,La Brisa,,Tango,Instrumental,Odeón,,Francisco Canaro,,,22-25 Acoustic,,,,,,568,6501
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,La Cautiva,,Tango,Instrumental,Odeón,,Alejandro Carlos Vicente Geroni,,,22-25 Acoustic,,,,,,651,6502
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,La Copa Del Olvido,,Tango,Instrumental,Odeón,,Enrique Pedro Delfino,,,22-25 Acoustic,,,,,,684,6504
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,La Percanta Está Triste,,Tango,Instrumental,Odeón,,Vicente Greco,,,22-25 Acoustic,,,,,,653,6503
Francisco Lomuto,Pianos (Dúo) Fco.Lomuto & Héctor Quesada,1922,Sin Amor,,Tango,Instrumental,Odeón,,Francisco Juan Lomuto,,,22-25 Acoustic,,,,,,650,6502
Francisco Lomuto,Orquesta Francisco Lomuto,1923,Mal Paso,,Tango,Instrumental,Odeón,,Pedro Polito,,,22-25 Acoustic,,,,,,1335,7601
Francisco Lomuto,Orquesta Francisco Lomuto,1923,Tierra Del Fuego,,Tango,Instrumental,Odeón,,Francisco Juan Lomuto,,,22-25 Acoustic,,,,,,1336,7601
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Aquellos Ojos,,Tango,Instrumental,Odeón,,Pedro Polito,,,22-25 Acoustic,,,,,,1931,7605
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Colorado El,,Tango,Instrumental,Odeón,,M. C. San Juan,,,22-25 Acoustic,,,,,,2234,7614
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Corazón De Oro  1924,,Tango,Instrumental,Odeón,,Fortunato Matino,José Viglienghi,,22-25 Acoustic,,,,,,1934,7604
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Desde Ese Día,,Tango,Instrumental,Odeón,,F. Muñoz,,,22-25 Acoustic,,,,,,2091,7607
Francisco Lomuto,Orquesta Francisco Lomuto,1924,El Consentido,,Tango,Instrumental,Odeón,,Emilio Iribarne,Mario N. Valdez,,22-25 Acoustic,,,,,,1693,7602
Francisco Lomuto,Orquesta Francisco Lomuto,1924,El Perdón,,Tango,Instrumental,Odeón,,Luis Martini,,,22-25 Acoustic,,,,,,2092,7608
Francisco Lomuto,Orquesta Francisco Lomuto,1924,La Pecadora,,Tango,Instrumental,Odeón,,V. A. Pasqués,,,22-25 Acoustic,,,,,,1988,7606
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Linda Piba,,Tango,Instrumental,Odeón,,Esteban Rovati,,,22-25 Acoustic,,,,,,2341,7611
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Llegaste Tarde,,Tango,Instrumental,Odeón,,M. Tanga,,,22-25 Acoustic,,,,,,1692,7603
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Mateo,,Tango,Instrumental,Odeón,,Enrique Blas Lomuto,Luis Isaac de Tejería,,22-25 Acoustic,,,,,,1933,7604
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Nena,,Tango,Instrumental,Odeón,,Enrique Blas Lomuto,,,22-25 Acoustic,,,,,,2232,7610
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Nunca,,Tango,Instrumental,Odeón,,Arthur Lange,,,22-25 Acoustic,,,,,,2171,7611
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Nunca Más,,Tango,Instrumental,Odeón,,Francisco Juan Lomuto,,,22-25 Acoustic,,,,,,1690,7602
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Pa’ Que Te Acordés,,Tango,Instrumental,Odeón,,Francisco Juan Lomuto,Andrés Seitún,,22-25 Acoustic,,,,,,2343,7613
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Perla Fina,,Tango,Instrumental,Odeón,,Eduardo Armani,,,22-25 Acoustic,,,,,,2090,7607
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Quiero Olvidar,,Tango,Instrumental,Odeón,,Enrique Blas Lomuto,,,22-25 Acoustic,,,,,,2343,7613
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Retazo,,Tango,Instrumental,Odeón,,Vicente Romeo,,,22-25 Acoustic,,,,,,1932,7605
Francisco Lomuto,Orquesta Francisco Lomuto,1924,Rolo,,Tango,Instrumental,Odeón,,Roberto Emilio Goyeneche,,,22-25 Acoustic,,,,,,2235,7609
