Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Matrix,Disc,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Roberto Firpo,Orquesta Roberto Firpo,1917,Homero,,Tango,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Imitando,,Tango,Instrumental,,Acoustic,,,Calderilla,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,La Carcajada,,Tango,Instrumental,,Acoustic,,,Roberto Firpo,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,La Chiflada,El Silbido,Tango,Instrumental,,Acoustic,,,Anselmo Aieta,Francisco Jiménez,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Lunes,,Tango,Instrumental,,Acoustic,,,José Padula,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Ojos Negros,Dark Eyes,Tango,Instrumental,,Acoustic,,,"Vicente Greco, Ernesto Temes",,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Re Fa Si,,Tango,Instrumental,,Acoustic,,,Enrique Delfino,,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Retintín,,Tango,Instrumental,,Acoustic,,,Eduardo Arolas,Gabriel Clausi,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Tierra Negra,,Tango,Instrumental,,Acoustic,,,"Graciano De Leone, Juan Noli",Francisco Bastardi,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
Roberto Firpo,Orquesta Roberto Firpo,1917,Vea Vea,Vea Vea,Tango,Coro,,Acoustic,,,Roberto Firpo,Alberto Lago,,14-25 Acoustic,Roberto Firpo,Ángel Corleto,"Pedro Maffia, José Servidio, Alejandro Michetti (Flute), Luis Cosenza (Harmonium)","Cayetano Puglisi, Adolfo Muzzi","Piano, Bass, 2 Bandoneons, 2 Violins, Flute, Harmonium"
