Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Armando Pontier,Orquesta Armando Pontier,8/7/1957,Derecho Viejo,,Tango,Instrumental,Columbia,,Eduardo Arolas,Gabriel Clausi,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/9/1957,Barrio Pobre,,Tango,Julio Sosa,Columbia,,Vicente Belvedere,Francisco Jiménez,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/9/1957,Brindis de Sangre,,Tango,Julio Sosa,Columbia,,Abel Fleury,José Suarez,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/9/1957,El Entrerriano,El Entrerriano,Tango,Instrumental,Columbia,,Anselmo Mendizábal,Ernesto Amor,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/9/1957,El Torito,,Tango,Instrumental,Columbia,,Ángel Villoldo,"Carlos Pesce, Antonio Polito",,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/28/1957,Abuelito,,Tango,Julio Sosa,Columbia,,Alberto Laporte,"Eduardo Trongé, Carlos Cabral",,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/28/1957,Olga,,Vals,Instrumental,Columbia,,Francisco Peña,,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/29/1957,Abuelito,,Tango,Julio Sosa,Columbia,,Alberto Laporte,"Eduardo Trongé, Carlos Cabral",,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,8/29/1957,Olga,,Vals,Instrumental,Columbia,,Francisco Peña,,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,9/25/1957,Uno,,Tango,Julio Sosa,Columbia,,Mariano Mores,Enrique Discépolo,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,9/25/1957,Venganza,,Tango,Oscar Ferrari,Columbia,,Luis Rubistein,Luis Rubistein,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,9/30/1957,El Torito,,Milonga,Instrumental,Columbia,,Ángel Villoldo,"Carlos Pesce, Antonio Polito",,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,9/30/1957,Zorro Gris,,Tango,Instrumental,Columbia,,Rafael Tuegols,Francisco Jiménez,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,2/25/1958,Cambalache,,Tango,Julio Sosa,Columbia,,Enrique Discépolo,Enrique Discépolo,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,2/25/1958,Qué Me Importa Tu Pasado,,Tango,Julio Sosa,Columbia,,Retama,Roberto Giménez,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,5/16/1958,Guapo Y Varón,,Tango,Julio Sosa,Columbia,,Enrique Delfino,Manuel Romero,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,5/16/1958,Sentimiento Gaucho,,Tango,Oscar Ferrari,Columbia,,"Francisco Canaro, Rafael Canaro",Juan Caruso,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,6/3/1958,Che Papusa Oí,,Tango,Julio Sosa,Columbia,,Gerardo Rodríguez,Enrique Cadícamo,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,6/3/1958,Ojos Negros,Dark Eyes,Tango,Instrumental,Columbia,,"Vicente Greco, Ernesto Temes",Pedro Córdoba,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,6/12/1958,El Marne,,Tango,Instrumental,Columbia,,Eduardo Arolas,Gabriel Clausi,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
Armando Pontier,Orquesta Armando Pontier,6/12/1958,Tengo Miedo,,Tango,Julio Sosa,Columbia,,José Aguilar,Celedonio Flores,,57-61 Columbia,Ángel Cichetti,Fernando Cabarcos,"Armando Pontier, Nicolás Paracino, Antonio Roscini, Ángel Digiovanni","Alberto del Bagno, José Sarmiento, Ernesto Gianni, Pedro Desret","Piano, Bass, 4 Bandoneons, 4 Violins"
