Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Enrique Rodríguez,Orquesta Enrique Rodríguez,6/21/1948,El Arroyito,,Tango,Instrumental,Odeón,,Samuel Castriota,Celedonio Flores,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,1/27/1949,Te Quiero Igual,,Tango,José Torres,Odeón,,Enrique Rodríguez,Luis Lira,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,12/15/1950,Mamá Lejana,,Vals,Roberto Videla,Odeón,,Luis Meca,Luis Meca,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,12/15/1950,Se Acabó la Mishiadura,,Tango,Ricardo Herrera,Odeón,,Enrique Rodríguez,José Paradizo,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,4/20/1951,Jueves,,Tango,Instrumental,Odeón,,"Rafael Rossi, Udelino Toranzo",,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,4/20/1951,Langosta,,Tango,Ricardo Herrera,Odeón,,Juan Filiberto,Juan Bruno,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,9/10/1951,Hay que Entrar,,Vals,Armando Moreno,Odeón,,Enrique Rodríguez,Enrique Cadícamo,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,9/10/1951,Que Me Sube Que Me Baja,,Vals,Armando Moreno,Odeón,,"Nicolás Paracino, Juan Domingo",Eduardo Sciaraffia,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,7/11/1952,Guiseppe el Cruner,,Tango,Ricardo Herrera,Odeón,,Enrique Rodríguez,Domingo Sciaraffía,,46-52 Reyes + Herrera,,,,,
Enrique Rodríguez,Orquesta Enrique Rodríguez,7/11/1952,Si Soy Así,,Tango,Ricardo Herrera,Odeón,,Francisco Lomuto,Antonio Botta,,46-52 Reyes + Herrera,,,,,
