Bandleader,Orchestra,Date,Title,AltTitle,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings,Lineup
Roberto Firpo,Orquesta Roberto Firpo,10/6/1927,Nostalgias,,Tango,Instrumental,Odeón,,C. De Caro,,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/6/1927,Romántico Bulincito,,Tango,Instrumental,Odeón,,Augusto Gentile,Enrique Dizeo,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/13/1927,Caído Del Cielo,,Tango,Instrumental,Odeón,,"Antonio Polito, Pedro Polito",Antonio Polito,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/13/1927,El Mal Que Me Hiciste,,Tango,Instrumental,Odeón,,Carlos Percuoco,Luis De Biase,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/13/1927,Mburucuyá,,Tango,Instrumental,Odeón,,Pedro Donato,,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/13/1927,Noche De Reyes,,Tango,Instrumental,Odeón,,Pedro Maffía,Jorge Curí,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/13/1927,Perfume De Mujer,,Tango,Instrumental,Odeón,,Juan Guichandut,Armando Tagini,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/13/1927,Queja Indiana,,Tango,Instrumental,Odeón,,Juan Rodríguez,Juan Velich,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/13/1927,Río De Oro,,Tango,Instrumental,Odeón,,Lucio Demare,,,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
Roberto Firpo,Orquesta Roberto Firpo,10/20/1927,Desde El Alma,,Vals,Instrumental,Odeón,,Rosita Melo,"Víctor Vélez, Homero Manzi",,26-28 Nijensohn Piano,Miguel Nijensohn,Ángel Corleto,"Juan Bautista Guido, José Schumacher","Elvino Vardaro, Cayetano Puglisi, Octavio Scaglione, Antonio Rossi, José Nieso","Piano, Bass, 2 Bandoneons, 5 Violins"
